target,datetime,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type,id
21847960,2020-12-24,12:57:33,55.7890839,37.4732043,Москва,2,9,22,4,100.2,13.1,11,4894361
11900000,2020-12-24,18:10:12,55.78526,37.637147,Москва,3,1,9,2,44.2,5.5,1,4895587
13500000,2020-12-24,04:55:26,55.717219,37.620195,Москва,3,1,6,2,58.7,12.3,1,4891575
10000000,2020-12-24,21:46:02,55.566063,37.578469,Москва,0,15,17,1,38.1,7.6,1,4896403
11600000,2020-12-24,21:45:31,55.617185,37.491826,Москва,1,10,17,2,51.2,8.5,1,4896388
8350000,2020-12-24,12:55:28,56.0127524,37.4638005,Московская область,3,2,9,2,75.0,14.0,1,4894342
5788440,2020-12-24,12:28:22,55.5951422,37.4488018,Москва,1,15,15,-1,25.2,6.0,11,4894236
18195000,2020-12-24,21:54:30,55.682026,37.566539,Москва,3,4,9,2,51.1,9.0,1,4896662
1470000,2020-12-24,08:36:32,55.8031404,38.4716986,Московская область,2,8,9,1,30.3,8.0,1,4893125
4350000,2020-12-24,14:06:24,55.970002,37.9555025,Московская область,1,4,5,2,44.0,5.0,1,4894658
5000000,2020-12-24,14:47:38,55.9490373,37.4890886,Московская область,2,2,23,1,32.5,9.0,11,4894793
7900000,2020-12-25,13:50:50,55.679972,37.8519486,Москва,1,11,14,1,38.2,8.5,1,4898683
16682800,2020-12-25,21:42:44,55.776421,37.528136,Москва,2,20,24,1,46.6,17.2,11,4899652
24950000,2020-12-25,08:18:24,55.76476,37.4173,Москва,2,5,12,1,54.0,16.0,1,4897396
9652500,2020-12-25,20:56:51,55.5719507,37.6186594,Московская область,2,2,24,2,66.0,13.8,11,4899508
7818930,2020-12-25,09:17:29,55.7003989,37.9606238,Московская область,1,7,25,2,56.7,19.0,11,4897588
12107880,2020-12-25,13:37:18,55.7363528,37.4162222,Москва,1,7,22,1,40.4,15.1,11,4898653
17136000,2020-12-25,22:01:40,55.775307,37.527238,Москва,2,24,24,1,40.8,15.9,11,4899688
11358720,2020-12-25,09:54:32,55.7012401,37.8839047,Московская область,1,23,25,4,115.2,20.5,11,4897690
7553940,2020-12-25,11:56:31,55.5728834,37.5136889,Москва,2,3,15,1,39.8,18.0,11,4898281
12990000,2020-12-25,20:25:35,55.691587,37.857953,Москва,1,5,14,3,75.0,10.0,1,4899453
2750000,2020-12-25,23:48:23,55.888657,37.4303702,Московская область,3,1,5,-1,16.8,2.0,1,4899784
8009850,2020-12-25,10:04:29,55.5204111,37.5966554,Московская область,1,11,25,3,79.7,17.0,11,4897743
14200000,2020-12-25,07:50:13,55.683818,37.68624,Москва,3,4,5,3,79.0,8.4,1,4897308
18360000,2020-12-25,21:42:34,55.775307,37.527238,Москва,2,23,24,1,40.8,15.9,11,4899631
7263000,2020-12-25,15:55:15,55.9409022,37.6602486,Московская область,2,10,14,2,53.8,18.6,11,4899063
5550000,2020-12-26,17:36:10,55.558441,37.7010928,Московская область,2,16,17,1,41.6,5.0,11,4900977
6800000,2020-12-26,18:48:43,55.5430278,37.5854105,Московская область,1,10,17,1,38.5,7.0,1,4901088
8200000,2020-12-26,15:12:51,55.6993391,37.8091914,Москва,4,10,14,2,40.7,6.2,1,4900744
8000000,2020-12-26,20:00:31,55.841018,37.347224,Московская область,2,16,34,1,40.3,18.8,11,4901153
11463780,2020-12-26,15:40:58,55.6420243,37.6783019,Москва,2,8,24,2,65.9,13.6,11,4900801
6355000,2020-12-27,21:36:30,55.6884574,37.8920859,Московская область,3,1,5,2,47.6,6.0,1,4903189
8600000,2020-12-27,13:13:41,55.679707,37.754916,Москва,3,5,5,2,43.0,6.0,1,4902422
10750810,2020-12-27,11:01:50,55.5719507,37.6186594,Московская область,2,5,17,3,80.2,14.2,11,4902095
6013270,2020-12-27,16:30:49,55.5719507,37.6186594,Московская область,2,13,24,1,34.9,11.1,11,4902756
22915200,2020-12-27,09:48:47,55.776421,37.528136,Москва,2,10,24,2,74.4,18.6,11,4901924
18700000,2020-12-27,19:47:15,55.7482025,37.6930091,Москва,2,5,13,3,71.0,23.0,1,4903048
4300000,2020-12-27,07:57:39,55.9662427,37.920956,Московская область,2,2,18,1,39.5,10.5,1,4901686
12202880,2020-12-27,10:59:51,55.6420243,37.6783019,Москва,2,6,24,2,70.5,15.6,11,4902088
3450000,2020-12-28,07:54:50,55.941902,37.525248,Москва,1,2,14,-1,16.2,2.0,1,4903753
8619780,2020-12-28,00:38:15,55.619589,37.417212,Москва,1,7,15,2,51.4,10.6,11,4903397
11905370,2020-12-28,20:57:31,55.5539,37.553981,Москва,2,3,17,2,67.3,20.8,11,4905298
3800000,2020-12-28,19:04:55,55.679474,37.77465,Москва,1,1,12,-1,17.4,2.0,1,4905219
5820360,2020-12-29,12:14:55,55.5204111,37.5966554,Московская область,1,13,25,2,50.7,10.4,11,4906691
2860000,2020-12-29,13:06:39,55.2614847,37.4951294,Московская область,1,1,5,1,29.0,6.0,1,4906771
4100000,2020-12-29,21:35:42,55.6186756,37.9588462,Московская область,2,15,17,-1,24.0,4.0,1,4907499
4783680,2020-12-29,12:11:10,55.619589,37.417212,Москва,1,4,22,1,19.8,5.09,11,4906654
7800000,2020-12-29,18:03:45,55.7643285,37.7877269,Москва,1,9,9,1,33.0,7.0,1,4907214
14608700,2020-12-29,17:59:53,55.7289828,37.4525695,Москва,2,3,15,2,69.4,11.0,11,4907196
6418000,2020-12-30,17:43:06,55.8054647,37.7144696,Москва,2,21,32,-1,20.0,5.0,11,4909438
2190000,2020-12-30,15:33:09,55.5024681,36.0313991,Московская область,3,2,5,1,31.0,6.0,1,4909158
7686782,2020-12-30,14:53:48,55.5728834,37.5136889,Москва,2,9,15,1,37.0,11.3,11,4909059
27341100,2020-12-30,05:01:41,55.749847,37.56705,Москва,3,3,8,3,79.4,10.0,1,4907845
7119840,2020-12-30,12:19:10,55.9165469,37.7102016,Московская область,2,23,25,2,54.6,20.0,1,4908682
7300020,2020-12-30,09:36:47,55.9409022,37.6602486,Московская область,2,15,25,2,54.6,20.0,11,4908363
21397843,2020-12-30,13:40:51,55.7788374,37.7242444,Москва,2,2,13,3,85.1,13.1,11,4908931
5921050,2021-01-01,10:58:17,55.6640115,37.8550703,Московская область,1,2,17,2,39.5,4.5,11,4914519
4400000,2021-01-01,15:03:01,55.551866,37.3239636,Москва,3,2,3,-1,26.0,6.0,1,4916710
8611050,2021-01-01,00:34:53,55.8869181,37.5341364,Москва,2,28,33,1,44.25,17.56,11,4910142
4857300,2021-01-01,13:26:39,55.7660781,37.220233,Московская область,2,3,7,1,37.8,10.08,11,4916025
7910452,2021-01-01,00:14:48,55.8869181,37.5341364,Москва,2,10,33,1,41.81,21.8,11,4909936
6187830,2021-01-01,13:08:06,55.5204111,37.5966554,Московская область,1,12,25,2,56.1,18.8,11,4915769
13231530,2021-01-01,12:44:52,55.841109,37.344224,Московская область,2,18,33,3,78.9,24.0,11,4915643
9021390,2021-01-01,13:34:40,55.6640115,37.8550703,Московская область,1,17,17,3,83.3,14.1,11,4916245
10348980,2021-01-01,00:24:05,55.6917008,37.4689582,Москва,0,17,32,1,41.1,21.0,11,4909993
6360750,2021-01-01,05:33:25,55.5910584,37.7528578,Московская область,2,7,16,2,49.5,8.6,11,4911068
3500000,2021-01-01,20:51:09,55.679164,37.602508,Москва,3,1,5,-1,14.4,2.0,1,4917906
6000000,2021-01-01,14:42:01,55.7496117,38.0076555,Московская область,1,4,9,3,52.4,6.0,1,4916603
8399500,2021-01-01,13:26:54,55.7031926,37.9091163,Московская область,1,22,24,3,78.5,22.5,11,4916037
16039400,2021-01-01,00:09:17,55.6009042,37.7351692,Москва,2,16,25,3,79.6,17.1,11,4909911
9600000,2021-01-01,02:22:38,55.5929569,38.1250798,Московская область,3,4,4,3,68.0,8.6,1,4910582
9300000,2021-01-02,13:07:59,55.5509888,37.3147285,Москва,2,9,12,2,52.9,12.0,1,4918562
2750000,2021-01-02,02:25:45,55.671047,37.767142,Москва,1,1,12,-1,13.0,2.0,1,4918213
7400000,2021-01-02,07:37:56,55.6816578,37.8651284,Московская область,2,8,9,1,45.4,10.0,1,4918313
4500000,2021-01-02,18:20:05,56.285426,38.0826701,Московская область,3,2,3,3,76.8,9.0,1,4918765
3200000,2021-01-03,23:54:53,55.8024023,37.7984026,Москва,3,1,8,-1,14.8,2.0,1,4920010
10250000,2021-01-03,11:42:06,55.823343,37.595824,Москва,1,18,22,1,39.0,10.5,1,4919190
4050000,2021-01-03,22:15:00,55.645893,37.477022,Москва,1,1,17,-1,16.0,2.0,1,4919931
3600000,2021-01-04,00:00:56,55.814133,37.5827,Москва,1,1,9,-1,14.6,2.0,1,4920013
20500000,2021-01-05,13:03:06,55.849287,37.579861,Москва,2,19,19,4,116.0,12.3,1,4921530
8700000,2021-01-05,12:16:05,55.7462366,37.304458,Московская область,2,29,33,2,58.0,13.0,1,4921471
7625506,2021-01-05,18:49:35,55.5728834,37.5136889,Москва,2,2,15,1,41.6,20.8,11,4921836
4950000,2021-01-05,10:07:38,55.742799,38.0303121,Московская область,1,5,5,2,45.0,6.0,1,4921363
6700000,2021-01-06,20:18:34,55.4175337,37.4968484,Московская область,1,12,17,2,74.0,9.0,1,4922872
4300000,2021-01-06,10:11:43,55.7281371,38.0229829,Московская область,3,7,17,1,33.0,10.0,1,4922328
3600000,2021-01-06,00:11:24,55.8767151,38.4399607,Московская область,3,8,9,3,64.0,8.0,1,4922061
9826460,2021-01-07,06:19:03,55.9038159,37.6290775,Московская область,2,14,16,2,54.2,11.0,11,4923150
7950000,2021-01-08,01:58:29,55.536645,37.642501,Московская область,2,1,9,2,75.9,23.0,1,4923974
4200000,2021-01-08,12:34:05,56.0769941,37.3756506,Московская область,4,2,5,1,41.2,16.0,1,4924331
9569350,2021-01-08,00:02:03,55.619589,37.417212,Москва,1,3,9,2,66.5,19.9,11,4923915
11600000,2021-01-11,14:46:26,55.914211,37.718435,Московская область,2,3,14,2,69.2,15.0,1,4928017
3510510,2021-01-11,05:37:56,55.1699037,37.4663908,Московская область,1,9,17,1,43.4,8.5,1,4927118
5700000,2021-01-11,23:52:51,55.52427,37.598503,Московская область,1,5,25,1,33.0,9.2,1,4928557
2713610,2021-01-11,18:06:21,56.1727687,37.5018145,Московская область,2,2,5,1,30.5,5.0,11,4928291
4563900,2021-01-12,10:16:13,55.7003989,37.9606238,Московская область,1,21,25,-1,19.8,5.1,11,4929269
6909450,2021-01-12,17:06:04,55.7442181,37.4075014,Москва,2,6,33,-1,21.9,5.5,11,4929978
3950000,2021-01-12,13:52:11,56.0196238,35.9376713,Московская область,1,1,9,3,79.9,11.0,1,4929640
3488760,2021-01-12,10:18:00,55.784147,37.846921,Московская область,2,22,25,-1,19.8,5.1,11,4929273
8600000,2021-01-12,11:12:06,55.938748,37.474066,Московская область,2,2,7,2,56.0,15.0,1,4929394
3500000,2021-01-12,11:40:17,55.8167655,39.0119607,Московская область,3,1,4,3,62.0,10.0,1,4929436
12000000,2021-01-13,19:23:56,55.830154,37.356621,Москва,1,5,9,2,62.7,10.0,1,4932204
2350000,2021-01-13,20:34:59,55.8408453,38.420759,Московская область,3,4,5,2,42.7,6.0,1,4932299
3850000,2021-01-13,15:19:19,55.818488,37.526214,Москва,3,1,5,-1,18.7,2.0,1,4931763
7469530,2021-01-13,09:20:42,55.7012401,37.8839047,Московская область,1,11,25,2,59.9,20.9,11,4931114
16000000,2021-01-13,02:40:53,55.693089,37.612775,Москва,3,1,4,3,92.0,8.0,1,4930566
2800000,2021-01-13,15:59:50,55.888657,37.4303702,Московская область,3,1,9,-1,25.0,2.0,1,4931820
3900000,2021-01-14,13:13:12,55.6186756,37.9588462,Московская область,2,15,17,-1,24.0,5.0,1,4933488
7400000,2021-01-14,12:26:08,55.5539768,37.4633382,Москва,2,6,15,1,26.0,8.0,1,4933400
5600000,2021-01-15,23:23:08,55.9488199,37.4888637,Московская область,2,10,10,1,31.0,9.0,1,4936800
11900000,2021-01-15,08:28:18,55.6802348,37.7666821,Москва,1,9,9,3,59.7,8.0,1,4935407
5150000,2021-01-16,16:57:57,55.7042125,37.9655073,Московская область,2,13,17,1,29.9,9.5,1,4938061
4827235,2021-01-16,15:20:49,55.8337788,37.9386336,Московская область,2,15,24,2,55.0,10.9,11,4937874
6380000,2021-01-16,22:21:29,55.644166,37.532664,Москва,1,3,9,1,32.4,7.9,1,4938499
2851000,2021-01-16,14:18:38,56.3354444,37.511648,Московская область,2,9,17,1,48.2,19.6,11,4937836
5300000,2021-01-17,15:05:37,55.9192689,37.9963669,Московская область,3,3,5,2,42.7,6.0,1,4939602
6900000,2021-01-17,12:17:17,55.4429539,37.5627114,Московская область,2,15,17,1,45.1,11.6,1,4939280
3300000,2021-01-18,14:13:32,55.941902,37.525248,Москва,2,2,14,-1,16.0,2.0,1,4941628
7000000,2021-01-18,14:10:41,56.3561445,37.5344541,Московская область,3,5,10,2,92.0,16.0,1,4941624
6000000,2021-01-18,10:45:21,55.540949,37.486544,Москва,1,9,9,-1,22.8,5.0,1,4941363
6500000,2021-01-18,11:30:35,55.3624927,37.5139796,Московская область,3,5,5,4,78.0,11.0,1,4941470
2450000,2021-01-18,14:10:55,55.8019738,38.9767246,Московская область,3,9,9,2,42.6,6.0,1,4941627
2850000,2021-01-18,21:44:48,55.3683009,37.7891129,Московская область,1,12,17,1,42.0,11.0,1,4942045
9739507,2021-01-18,22:17:48,55.75396,37.620393,Москва,2,18,21,1,42.5,10.7,11,4942073
1950000,2021-01-18,23:29:23,55.3378262,38.7164063,Московская область,1,5,5,1,34.0,8.5,1,4942120
5737800,2021-01-19,10:17:31,55.7031926,37.9091163,Московская область,1,2,24,2,39.3,5.1,11,4942838
5650000,2021-01-19,23:40:41,55.928574,37.888145,Московская область,3,4,4,1,37.0,15.0,1,4944212
6521127,2021-01-19,03:42:06,55.727343,37.7353847,Москва,2,8,22,1,25.9,4.4,11,4942363
13000000,2021-01-20,19:58:44,55.664096,37.75594,Москва,1,14,17,2,53.9,9.0,1,4946348
7922070,2021-01-20,16:23:32,55.850292,37.68509,Москва,0,6,22,1,35.1,9.1,1,4946142
8700000,2021-01-20,16:25:46,55.7284828,37.3525031,Московская область,1,8,9,3,70.5,9.3,1,4946161
6251500,2021-01-20,12:16:24,55.5276918,37.065143,Московская область,3,3,4,2,59.7,11.0,11,4945464
16600000,2021-01-20,20:02:39,55.7493683,37.7211787,Москва,3,3,6,3,88.0,9.0,1,4946364
6968700,2021-01-20,11:03:19,55.6632639,37.7364355,Москва,2,5,25,1,39.2,16.7,11,4945313
1900000,2021-01-20,15:06:40,55.2762353,38.7490809,Московская область,3,7,9,1,33.0,18.0,1,4945943
26913300,2021-01-21,20:47:40,55.8102678,37.6480244,Москва,2,12,20,2,64.9,11.2,11,4949255
1800000,2021-01-21,19:05:41,55.5651531,39.1228369,Московская область,3,2,4,2,42.5,6.0,1,4949098
9000000,2021-01-21,11:54:24,55.7055148,37.9207167,Москва,4,11,17,2,54.0,9.0,1,4948136
18000000,2021-01-21,17:02:43,55.5446405,37.7239487,Московская область,3,17,18,4,125.0,14.7,1,4948846
15500000,2021-01-22,13:44:17,55.495744,37.3263966,Москва,3,2,3,3,93.1,18.0,1,4951346
12442080,2021-01-22,23:22:46,55.6768338,37.6416122,Москва,2,9,33,2,52.9,11.8,11,4952378
4252703,2021-01-22,03:37:45,55.7279065,37.9747316,Московская область,2,6,20,1,30.94,9.27,11,4949730
8300000,2021-01-22,13:45:16,55.75396,37.620393,Москва,2,19,20,1,33.6,10.7,11,4951348
6083640,2021-01-22,12:19:14,55.7660781,37.220233,Московская область,1,6,9,2,51.6,10.6,11,4951045
6978180,2021-01-23,10:08:14,55.6544386,37.8675854,Московская область,1,15,15,2,58.2,12.3,11,4952774
5959620,2021-01-23,03:53:11,55.701465,37.883626,Московская область,1,14,25,1,33.9,10.7,11,4952556
5200000,2021-01-23,13:04:16,55.9598193,37.4434997,Московская область,2,1,7,1,30.0,8.5,1,4952964
2100000,2021-01-23,19:45:36,55.8783349,38.4742076,Московская область,1,1,5,1,32.0,6.0,1,4953580
18900000,2021-01-23,18:30:37,55.6997817,37.8582732,Московская область,2,9,17,3,82.5,26.0,1,4953445
7155720,2021-01-23,03:53:12,55.7031926,37.9091163,Московская область,1,11,22,2,55.6,20.8,11,4952557
9500000,2021-01-23,02:28:43,55.729833,37.731021,Москва,2,2,25,-1,32.3,3.0,1,4952500
4250000,2021-01-23,20:38:30,55.9800309,37.7403254,Московская область,3,7,17,1,43.0,12.0,1,4953650
5500000,2021-01-24,00:01:27,55.451124,37.543867,Московская область,1,5,17,5,36.9,10.2,1,4953869
6023100,2021-01-24,03:44:22,55.6544386,37.8675854,Московская область,1,19,25,2,51.0,10.5,11,4954944
11820051,2021-01-24,16:42:38,55.5728834,37.5136889,Москва,2,4,15,3,74.0,12.8,11,4959067
9000000,2021-01-26,20:59:44,55.8211998,37.9464467,Московская область,3,15,17,3,76.0,14.0,1,4962737
5800000,2021-01-26,11:14:01,55.5910584,37.7528578,Московская область,2,16,17,2,45.4,9.8,11,4961860
9828320,2021-01-26,22:48:40,55.8488632,37.6007781,Москва,2,5,33,2,48.8,19.0,11,4962881
3600000,2021-01-26,16:24:15,55.5854104,37.9066105,Московская область,1,8,9,2,42.2,6.8,1,4962303
9900000,2021-01-26,19:08:49,55.6707484,37.5991171,Москва,4,5,5,2,44.9,5.2,1,4962582
8100000,2021-01-26,17:11:28,55.673777,37.5938094,Москва,4,2,9,2,37.1,7.5,1,4962394
3500000,2021-01-26,22:59:30,55.673747,37.76468,Москва,1,1,17,-1,16.7,2.0,1,4962892
10676135,2021-01-26,22:27:43,55.5957303,37.444636,Москва,2,8,15,2,62.1,18.1,11,4962841
12300000,2021-01-27,17:58:42,55.670391,37.5628388,Москва,1,17,17,1,39.1,8.4,1,4966457
26069000,2021-01-27,17:21:21,55.797836,37.49494,Москва,2,2,18,2,68.1,13.8,11,4966263
15796410,2021-01-27,15:07:53,56.2932878,38.2405928,Московская область,2,2,20,2,62.0,13.46,11,4965458
3700000,2021-01-27,16:22:03,55.607641,37.588296,Москва,1,1,17,-1,18.8,2.0,1,4965965
11750000,2021-01-27,13:49:54,55.6842223,37.8570473,Москва,1,12,19,2,55.0,19.0,1,4964976
10000000,2021-01-27,14:52:49,55.880945,37.54118,Москва,2,7,22,1,36.1,8.8,1,4965355
3200000,2021-01-27,17:21:40,55.8623774,37.428844,Москва,1,1,9,-1,12.5,2.0,1,4966268
4700000,2021-01-27,01:06:26,55.743882,36.875034,Московская область,3,6,17,2,42.0,15.0,1,4963060
9710149,2021-01-28,07:01:53,56.2932878,38.2405928,Московская область,2,8,31,2,53.6,8.9,11,4967886
5550000,2021-01-28,21:27:44,55.5572556,37.6925578,Московская область,2,16,17,2,41.3,5.0,11,4972434
4357500,2021-01-28,12:44:41,55.74228,36.852356,Московская область,2,15,16,2,52.5,12.5,1,4969896
8500000,2021-01-28,17:47:39,55.8077552,37.7580201,Москва,2,4,5,1,37.0,14.0,1,4971818
5000000,2021-01-28,14:30:43,55.3735782,36.7304587,Московская область,3,2,5,3,62.0,6.0,1,4970611
6350000,2021-01-28,11:30:49,55.37449,37.3825751,Москва,1,2,5,3,65.0,10.5,1,4969375
4000000,2021-01-28,17:12:47,55.869656,37.61001,Москва,1,1,9,-1,19.9,2.0,1,4971645
7000000,2021-01-28,12:48:52,55.680823,37.2524134,Московская область,3,5,9,2,50.0,8.0,1,4969954
3750000,2021-01-28,16:23:46,56.3347993,36.7248659,Московская область,3,3,9,2,43.4,7.5,1,4971358
7300000,2021-01-28,09:56:53,55.559033,37.812579,Московская область,2,8,15,2,57.1,14.5,1,4968800
16000000,2021-01-28,12:02:50,55.7538857,37.5246641,Москва,2,2,32,1,30.0,9.0,1,4969636
6390000,2021-01-28,10:56:53,55.875006,37.604017,Москва,2,6,23,1,22.0,3.0,1,4969158
14990000,2021-01-28,14:33:56,55.6501502,37.615424,Москва,3,7,12,2,52.0,10.0,1,4970631
13950000,2021-01-28,19:53:42,55.6677205,37.4579045,Москва,2,1,24,1,46.4,16.5,1,4972208
6700000,2021-01-28,16:13:51,55.8851901,37.2670209,Московская область,2,3,6,2,46.4,12.0,1,4971270
4150000,2021-01-28,12:31:50,55.8636602,37.3921548,Московская область,2,10,25,1,21.9,5.0,1,4969820
4600000,2021-01-29,14:35:21,55.3574056,37.5191548,Московская область,3,3,5,2,44.0,6.5,1,4975639
